match_id,radiant_adv_nw,radiant_adv_xp,radiant_adv_lh,radiant_win
6761,-2901,-2266,9,True
6762,8519,6763,51,True
6763,4012,3604,14,False
6764,-4980,1257,-19,True
6765,8532,6674,78,True
6766,-3464,-4624,-54,False
6767,5218,4447,16,True
6768,-10407,-7129,-60,False
6769,1424,-265,-57,True
6770,641,-1729,-30,True
6771,-4052,-3914,-19,False
6772,8123,8587,73,True
6773,-532,-923,11,True
6774,-14572,-10385,-34,False
6775,-5335,-6253,-83,True
6776,2606,4261,-13,True
6777,4105,4547,-28,False
6778,-2940,-883,-21,False
6779,8372,7729,29,True
6780,1801,1557,-15,True
6781,7842,6953,59,True
6782,1103,334,77,True
6783,-2485,-56,-50,True
6784,8146,9452,47,True
6785,2148,2370,76,True
6786,2209,1099,6,True
6787,-5301,-8279,-31,False
6788,-3475,-6362,-76,True
6789,-7002,-4522,-17,False
6790,-4159,-3931,-25,False
6791,-5000,-5865,22,False
6792,611,848,-19,False
6793,-4059,-2670,-56,False
6794,-439,-2944,-14,False
6795,-2707,-4335,-3,False
6796,3852,2609,82,True
6797,-3070,-3119,18,False
6798,-6150,-3990,-29,True
6799,-2714,-303,-33,False
6800,-3712,-4092,-41,False
6801,2032,1356,28,False
6802,-2022,-1397,-59,False
6803,453,-282,-5,False
6804,2766,4067,70,True
6805,-2650,-1134,-23,True
6806,-483,1515,-6,False
6807,-3393,-5439,-34,True
6808,-9107,-5709,-73,False
6809,3167,8168,38,True
6810,5101,1544,98,True
6811,3003,5091,-29,True
6812,-4230,-7697,-9,False
6813,-747,-1947,28,False
6814,-2108,-1844,51,False
6815,-12257,-6951,-75,False
6817,2580,3169,14,False
6818,347,-3360,-81,True
6819,3435,2886,30,True
6820,7789,6616,72,True
6821,-2155,-1596,-98,True
6822,2562,4592,150,True
6824,355,1569,-28,False
6825,2063,90,-41,True
6826,-1124,-4753,-58,True
6827,1852,2707,30,True
6828,6317,7992,29,True
6829,-3519,-6711,-34,True
6831,1602,1273,-41,True
6832,4523,756,45,True
6833,-797,-1614,-24,True
6834,-4827,-3575,-59,False
6835,400,2527,-58,True
6836,-2033,-2868,-47,True
6837,667,-3220,-22,True
6838,397,-3156,-26,False
6839,-4113,-6786,-33,False
6840,445,2402,26,True
6841,-3086,-3134,55,False
6842,11931,11993,49,True
6843,10,1168,-39,True
6844,4982,3605,22,True
6845,-1702,-1040,30,True
6846,4363,3165,94,False
6847,-3343,-4464,-54,False
6848,13385,6866,135,True
6849,4972,5700,18,False
6850,3423,6248,-26,False
6851,1455,3935,-19,False
6852,-9180,-6479,-56,False
6853,-4728,-4399,-1,False
6854,-797,-3411,74,False
6855,-2064,-3123,-9,False
6856,6873,4296,65,True
6857,-1190,-3869,35,False
6858,804,-111,-38,False
6860,6360,4421,31,True
6861,-5598,-4749,-4,False
6862,-801,-1664,-21,False
6863,2524,1273,-14,True
6864,-2789,-5349,-45,False
6865,2238,3361,21,True
6866,-9192,-9504,-57,False
6867,372,1686,50,True
6868,-535,-4970,-8,True
6869,2439,3964,59,True
6871,2900,400,13,True
6872,-3662,-3370,-9,True
6873,7662,6726,35,True
6874,7494,7846,33,True
6875,4127,2805,-6,False
6876,-21,2568,18,True
6877,524,1576,-71,True
6878,7569,5567,70,True
6879,869,-1671,14,True
6880,-12929,-9887,-101,False
6881,1789,4201,56,True
6882,-4284,-5677,-15,False
6883,-2644,-2212,-92,True
6884,1559,1012,-2,False
6885,1068,-481,54,False
6886,3730,1210,37,True
6887,-1355,-491,-27,False
6888,1549,1318,-14,True
6889,-4928,-6110,-34,False
6890,-1675,6,-63,False
6891,-460,243,-26,True
6892,-367,20,-62,True
6893,3236,3957,49,True
6894,1243,1720,4,True
6895,-1929,-2570,-72,False
6896,-6765,-8759,-74,False
6897,-291,2429,11,False
6898,-12072,-12243,-134,False
6899,2667,-364,-1,False
6900,1424,2769,-26,True
6901,6864,8645,148,False
6902,-3992,-4175,-30,False
6903,-2198,-3373,-67,False
6904,1151,740,25,False
6905,4870,2118,54,False
6906,-7,-3225,70,False
6907,-4146,-4590,-5,False
6908,-2340,-14,-5,True
6909,8155,5104,16,True
6910,3111,3875,46,True
6911,-2112,-4475,6,False
6912,7674,4383,38,True
6913,-2362,-94,-68,False
6914,549,707,-10,True
6915,88,-211,17,False
6916,-4337,-2412,-64,False
6917,2265,1401,42,False
6918,-1286,-2380,8,True
6919,8239,8183,77,True
6920,-3696,-1830,-27,False
6921,-2442,-3527,-35,False
6922,-3314,-4570,-37,False
6923,3063,-1204,150,True
6924,1051,-834,-10,True
6925,-738,-4647,47,False
6926,-243,1347,-5,False
6927,8453,6258,59,True
6928,-2235,-719,-62,True
6929,6070,5273,54,True
6930,-4009,-3807,-30,True
6931,5363,2995,41,False
6932,-3963,-9636,-56,False
6933,200,-3354,18,False
6934,3234,1900,72,True
6935,254,2509,-2,False
6936,-8050,-4472,-25,False
6937,3950,-1749,56,False
6938,-3669,-2736,-9,False
6939,824,-703,1,False
6940,1950,517,19,True
6941,-998,-57,45,True
6942,143,-1777,-44,False
6943,-1681,-793,-43,False
6944,2374,1582,4,False
6945,-5404,-7941,-38,False
6946,-2890,-2528,-57,True
6947,-2556,-3589,-68,True
6948,4542,6957,-28,True
6949,3813,3290,37,True
6950,-3585,-2353,-38,True
6951,1308,-3736,-4,False
6952,6036,7715,100,True
6953,1555,2512,40,True
6954,3697,249,35,True
6955,1479,357,-23,False
6956,2407,1184,-5,False
6957,-5915,-6678,-81,False
6958,2439,1614,-28,True
6959,-1457,-723,59,False
6960,2094,4447,43,True
6961,-1658,574,-110,True
6962,-938,-971,-79,True
6963,661,-728,38,False
6964,4262,5239,70,False
6965,-7798,-6115,-82,False
6966,-1250,-2068,38,False
6967,-2045,-2587,25,False
6968,-537,1674,-130,True
6969,-3367,-2502,-22,True
6970,6016,9386,37,True
6971,586,2110,48,False
6972,3998,2246,68,False
6973,446,3655,58,True
6974,-7609,-3173,-58,False
6975,1129,2328,4,True
6976,182,-1753,-32,False
6977,-3289,-2064,-32,False
6978,-113,-983,61,False
6979,3093,4327,24,False
6980,535,429,28,True
6981,-2369,-1575,-59,False
6982,-5209,-2690,-24,False
6983,345,409,6,True
6984,8390,6408,55,True
6985,-2314,853,-63,True
6986,3612,2595,3,True
6987,-2845,-349,-90,True
6988,4421,5785,-2,False
6989,-655,5728,10,False
6990,1555,-2433,-82,True
6991,-4955,-4913,-39,False
6992,-3029,-1922,-68,True
6993,-7539,-4114,-90,False
6994,4227,4909,75,True
6995,-4128,-5540,-55,False
6996,-4443,-3847,-35,False
6997,-7934,-9101,-151,False
6998,2623,211,21,True
6999,1958,-2039,55,True
7000,2367,3839,-55,False
7001,-6440,-4445,-110,False
7002,2537,1988,52,True
7003,-453,-744,-19,True
7004,-14234,-10505,-130,False
7005,-1854,-1996,-4,True
7006,1100,298,12,True
7007,3075,1958,27,True
7008,424,1991,-32,True
7009,4725,2213,-13,True
7010,-3750,-2789,15,True
7011,-2390,-5566,-20,False
7012,1122,1927,-9,True
7013,13017,11495,45,True
7014,-1470,-2851,-61,False
7015,1590,486,69,False
7016,2413,-294,40,True
7017,3652,3626,57,False
7018,-1607,-1916,-13,True
7019,9415,10104,-44,True
7020,-611,-3149,44,False
7021,4311,8896,76,True
7022,920,-1193,-15,False
7023,2287,1856,54,True
7024,2371,1929,33,True
7025,551,-1955,-60,False
7027,6998,5646,84,True
7028,1689,-2960,9,True
7029,4910,2907,8,True
7030,8562,6398,94,True
7031,3673,3316,-7,True
7032,-1152,834,-8,True
7033,-6877,-4717,-81,False
7034,2581,2542,33,False
7035,-272,-124,-2,False
7036,100,-2768,32,True
7037,3148,1987,28,True
7038,6993,5703,42,True
7039,-5953,-6813,-23,True
7040,-782,503,-46,True
7041,2452,5382,-33,True
7042,9570,8592,59,True
7043,-3898,-5465,-18,True
7044,4088,3263,104,True
7045,11259,9691,102,True
7046,8145,9762,47,True
7047,635,-318,-8,False
7049,1433,3027,34,False
7050,-998,-2179,2,False
7051,1548,-12,44,True
7052,-9763,-7093,-23,False
7053,808,-1351,-75,True
7054,3734,5394,31,True
7055,9227,7300,20,True
7056,-3799,-2181,53,True
7057,-12901,-12506,-146,False
7058,-936,-1088,-17,False
7059,5176,3156,90,True
7060,2388,2804,4,True
7061,-422,1232,-35,True
7062,-2523,829,-4,False
7063,55,-1777,-3,True
7064,7544,5547,106,True
7065,-9642,-10739,-99,False
7066,3755,1872,44,True
7067,2868,966,77,True
7068,4492,1741,15,True
7069,215,1868,-82,True
7070,-688,-2394,-50,False
7071,8870,5754,78,False
7072,1791,-195,14,True
7073,5546,5791,-6,True
7074,67,-1157,-28,False
7075,663,-9,30,False
7077,-2886,-3441,-30,True
7078,-53,3194,-23,False
7079,3503,5116,21,True
7080,2486,-908,97,True
7081,-2584,-3085,-14,False
7082,11066,7698,58,True
7083,-713,-4427,2,True
7084,2805,3789,24,True
7085,-3206,-2953,-41,False
7086,-3208,-2959,-4,True
7087,2050,3718,34,False
7088,-981,-1541,0,False
7089,-3542,-6343,-23,False
7090,3997,4729,106,True
7091,4146,5620,24,True
7092,1633,2106,-1,False
7093,-2946,-2715,29,True
7094,-1616,-977,-60,False
7095,33,2313,-15,True
7096,4776,6079,64,True
7097,-634,-72,-47,True
7098,318,400,-17,False
7099,-502,-1802,3,False
7100,2440,1105,-4,False
7101,10118,8597,95,True
7102,-1567,-3933,-46,False
7103,-2599,-3866,-72,False
7104,-672,-3234,-21,False
7105,-1748,986,-32,True
7106,11630,5179,94,True
7107,6262,3918,-9,True
7108,-27,1553,-14,False
7109,-2511,-955,-78,True
7110,-6414,-5691,-46,False
7111,-5778,-5280,-21,True
7112,2840,3800,15,True
7113,199,-1422,-25,True
7114,-331,3676,-30,True
7115,-9001,-8396,-109,False
7116,4689,5272,77,True
7117,-1741,-2071,4,False
7118,-2061,-1248,-64,True
7119,-589,0,-5,False
7120,-557,3351,2,True
7121,3276,1196,-37,True
7122,11432,6675,24,True
7123,-3576,-2681,-15,False
7124,-1665,2050,-36,True
7125,799,1220,-42,True
7127,4525,5394,60,True
7128,-4295,-4433,-41,False
7130,5223,1741,40,True
7131,-6056,-3170,0,True
7132,3562,1154,64,True
7133,-849,2052,52,True
7134,-3557,-1792,11,True
7136,5710,4455,42,True
7137,-1946,-3105,-13,False
7138,-1756,706,-60,True
7139,3689,835,-1,False
7140,968,1151,44,False
7141,-4739,-2916,-71,False
7142,-731,14,-34,True
7143,1395,-921,24,True
7144,2967,1373,-16,True
7145,774,790,-23,True
7146,2958,3395,36,False
7147,-5162,-8877,-80,False
7148,-5466,-6099,-30,False
7149,-3691,-935,-55,True
7150,-5344,-1940,-65,True
7151,673,-1671,-6,False
7152,4318,4633,49,True
7153,965,1326,-43,False
7154,2935,2884,11,True
7155,-31,-1088,25,False
7156,1622,245,13,True
7157,-3529,-6154,7,False
7158,2066,-3570,-9,False
7159,2762,1601,8,True
7160,-1001,-1326,-103,False
7161,-897,1663,-12,True
7163,-3025,-1187,-35,False
7164,9498,9545,96,True
7165,-496,387,9,False
7166,-5058,-4477,-62,False
7167,-4165,-5331,-40,False
7168,-845,-1060,30,True
7169,4645,4981,76,True
7171,1378,1248,39,True
7172,4181,4816,21,True
7173,-1778,-4634,-13,True
7174,4397,5734,32,True
7175,2406,2780,27,True
7176,5583,6332,-11,True
7177,-6406,-5124,-45,False
7178,2654,-1012,-14,False
7179,-4843,-6906,-105,False
7180,1592,92,24,False
7182,914,1224,42,True
7183,730,1151,-61,False
7184,-3528,-4164,-69,False
7185,4600,6151,90,True
7186,-706,-2916,-26,False
7187,3884,849,-31,True
7188,-933,-4018,-98,True
7189,4214,2015,52,True
7190,-5447,-7082,-43,False
7191,-203,395,24,False
7192,-2959,-2712,-33,False
7193,-1576,-188,8,False
7194,187,701,24,True
7195,6780,4078,50,True
7196,693,-263,18,True
7197,-302,268,-50,True
7198,268,187,62,True
7200,-1050,-319,-39,True
7201,3266,5990,52,False
7202,-4479,-3964,13,False
7203,-1279,-2021,-67,True
7204,-857,-858,-1,False
7205,-6565,-8753,-58,False
7206,-2797,-1936,-51,False
7207,-425,-1674,-17,True
7208,142,3370,-73,True
7209,-4529,-6365,8,True
7210,-272,-621,2,True
7211,-244,1570,-14,True
7212,-3740,-2695,17,False
7213,-434,-1363,31,False
7214,-5472,-6715,5,True
7215,-4488,-2628,-52,False
7217,-3023,-4448,-12,False
7218,2558,2040,48,False
7219,150,791,-64,True
7220,-3293,-5505,-11,False
7221,3524,4692,46,True
7222,4364,2030,67,True
7223,6026,4128,4,True
7224,-2917,-4376,3,False
7225,9681,5551,93,True
7226,-1505,-3290,-10,False
7227,-14618,-13188,-85,False
7228,836,1983,-25,False
7229,-6560,-3339,-22,False
7230,4221,1523,93,True
7231,1370,1363,-12,True
7232,1640,1815,21,False
7233,-711,-1866,59,True
7235,-2204,-4649,-3,False
7236,7268,3492,73,True
7237,-2511,-5687,-40,True
7238,6248,6964,-7,True
7239,8133,4593,61,True
7240,-537,-929,9,False
7241,940,-268,-56,True
7242,207,874,-38,True
7243,-4194,-5299,-27,False
7244,4137,5487,22,True
7245,2777,3341,2,False
7246,-6587,-8033,-80,False
7247,-329,-3206,-58,True
7248,42,-1369,-55,True
7249,-3872,-2993,-17,False
7250,1444,1026,36,False
7251,4311,2695,15,False
7252,1447,-731,30,False
7253,2402,2716,-10,True
7254,-2558,-3224,1,True
7255,5132,5419,14,True
7256,-3105,-3682,-15,False
7257,6579,2218,62,True
7258,1191,-655,72,False
7259,-490,-765,1,True
7260,1956,2211,9,False
7261,-699,-2960,-32,False
7262,1942,3525,64,True
7263,-1936,-1826,-37,False
7264,-28,-46,-5,False
7265,-8562,-8224,-91,False
7266,-4828,-1608,-16,False
7267,-293,498,52,False
7268,-2620,-4258,-7,False
7269,441,-491,54,False
7270,-24,1750,-39,True
7271,2537,343,-55,False
7272,-4974,-5118,-72,False
7275,-5261,-3313,-82,False
7276,739,-2604,-1,False
7277,263,-1430,20,True
7278,-8262,-7623,-110,False
7279,4179,2122,22,True
7280,4170,4053,25,True
7281,-1214,-952,-22,False
7282,1002,-866,-10,True
7283,10078,8898,86,True
7285,5405,3441,-10,True
7286,-3881,-4709,-32,True
7287,2558,1611,38,True
7288,811,2704,10,True
7289,1568,1981,25,True
7290,-11064,-10216,-126,False
7291,2689,4045,19,False
7292,4846,5990,28,True
7293,4642,3040,12,True
7294,1804,3616,-21,False
7295,9669,10624,150,True
7297,1683,3703,30,True
7298,3820,2072,61,True
7299,671,-855,-45,False
7300,2719,2121,34,True
7301,-10144,-7881,-35,False
7302,2157,678,18,True
7303,3478,4629,30,True
7304,-3381,-2046,-63,True
7305,4478,6720,29,False
7306,4457,4857,84,True
7307,-395,427,40,False
7308,6548,1464,65,True
7309,-586,432,-69,False
7310,-350,-2052,1,True
7311,42,1627,23,False
7312,-8774,-6079,-29,False
7313,-6,939,-49,True
7314,2331,-2522,-25,True
7315,-5611,-1611,-32,False
7316,-2123,316,-76,False
7317,490,2804,42,False
7318,6785,4836,60,True
7319,-4950,-5510,-70,True
7320,3127,1606,94,True
7321,-2357,-5088,-150,True
7322,458,1215,-26,False
7323,3732,4798,66,True
7324,-3406,-1123,-23,False
7325,-37,1894,1,False
7326,-2115,-5257,9,False
7327,-2923,-2426,-12,False
7328,-3534,-3351,-62,False
7329,-650,1354,-110,False
7330,-3872,-4158,-89,False
7331,-3926,-3742,-30,False
7332,-8435,-4773,-137,False
7333,-1209,-529,-38,False
7334,-2960,-1057,-51,False
7335,1547,-253,73,True
7336,1971,738,80,True
7337,-366,2356,3,False
7338,1834,-1475,-35,True
7339,3902,3694,20,True
7340,-4629,-3924,-97,True
7341,-1007,561,28,True
7342,-221,-1392,-56,True
7343,-4365,-6159,-13,True
7344,1355,216,-30,True
7345,-67,2867,-24,True
7346,6143,4629,63,False
7347,-12291,-8333,-82,False
7348,-791,-942,-76,True
7349,-2639,-2269,-71,False
7350,2238,291,-4,True
7351,6137,4977,66,True
7352,-225,-627,-10,False
7353,-2196,-2852,56,False
7354,-1784,-520,-25,False
7355,208,-74,59,True
7356,-2568,-1881,-6,True
7357,3172,5721,25,False
7358,-7082,-8245,-107,False
7359,-2690,-3086,-32,False
7360,2060,-826,66,False
7361,-898,-606,-19,True
7362,-765,-199,33,False
7363,2953,4899,21,False
7364,-5462,-3999,-74,False
7365,8529,5129,81,True
7366,-786,-1263,-87,True
7367,-998,-880,-1,True
7368,5202,81,-46,False
7369,-2006,-1254,-95,False
7370,-4549,-2041,-46,False
7371,7699,3769,79,False
7372,2227,2880,39,True
7373,-2566,-2069,-22,False
7374,-3290,-4772,-9,False
7375,1319,-2222,-63,True
7376,3554,3798,-22,True
7377,2699,507,63,True
7378,3603,1912,67,True
7379,-1351,1095,-38,True
7380,3801,1408,31,True
7381,-2605,-4311,11,False
7382,-5820,-695,-20,False
7383,3090,846,-6,True
7384,-3085,-1833,5,False
7385,1345,2325,2,True
7386,6822,5530,92,True
7387,18697,11028,120,True
7388,5948,5163,-17,True
7389,5625,4126,15,False
7390,12180,8380,82,True
7391,-4596,-6113,-38,True
7392,-2225,858,-51,True
7393,-2454,-4849,-28,False
7394,-6029,-6230,6,True
7395,896,-14,6,False
7396,-416,997,37,False
7397,-2059,571,-45,False
7398,-6081,-8453,-52,False
7399,4398,2863,1,False
7400,1749,-394,49,True
7401,4455,7303,17,True
7402,2669,2093,5,True
7403,1263,305,-32,True
7404,2772,1080,82,False
7405,10992,5462,125,True
7406,2174,405,65,True
7407,4799,2632,0,True
7408,740,-616,17,False
7409,3620,1537,36,True
7410,4109,5091,62,False
7411,4642,2450,42,True
7412,7629,3619,7,True
7413,-796,-2791,27,True
7414,1949,1671,-23,True
7415,7617,4059,59,True
7416,4265,4219,5,True
7417,3099,1876,26,False
7418,3038,4636,78,True
7419,-8819,-5395,-59,False
7420,9094,7637,100,True
7421,1205,4507,14,True
7422,4906,3515,39,False
7423,3498,5526,43,False
7424,6085,5897,85,True
7425,-1286,-3131,-38,False
7426,9592,7671,74,True
7427,-2001,-3166,-43,False
7428,2791,250,136,False
7429,1649,3115,37,False
7430,2940,2678,-66,True
7431,3767,5713,77,True
7432,2175,4137,23,True
7433,-8669,-4461,-25,False
7434,2427,2769,8,True
7435,4951,2508,83,True
7436,314,-871,10,False
7437,-6576,-5497,-75,False
7438,2584,2582,45,False
7439,12409,8824,116,True
7440,-1509,-608,1,False
7441,-3316,-3408,-65,False
7442,7726,9541,52,True
7443,-1548,-1291,-13,False
7444,-8350,-6972,-86,False
7445,5035,5069,49,True
7446,1207,955,-6,True
7447,-723,1259,16,False
7449,-2419,-3053,-80,False
7450,-5036,-2347,-18,False
7451,2723,-2788,-37,False
7452,7727,5845,51,True
7453,1846,471,53,True
7454,-2586,128,-11,True
7455,-1103,-897,12,True
7456,-1001,-630,28,True
7457,-553,-2080,-5,False
7458,3612,2190,20,False
7459,-2878,-4477,-6,False
7460,-2871,-3693,-41,False
7461,-4168,-5709,-48,True
7462,-7248,-10103,-54,False
7463,-2464,-3924,37,False
7465,4104,4576,29,True
7466,-6042,-6038,-95,False
7467,-235,-1990,-52,True
7468,-11314,-9433,-169,False
7469,1838,-427,60,False
7470,1308,-575,15,True
7471,500,-1219,1,True
7472,-1574,977,-84,False
7473,445,2774,28,True
7474,-462,10,7,False
7475,-2333,-3931,-21,True
7476,879,3940,5,True
7477,9960,11378,103,True
7478,2112,3296,20,True
7479,7096,3579,67,True
7480,-2352,-3267,-32,True
7481,-712,-833,-17,False
7482,-317,-1690,2,False
7483,3965,3620,33,True
7484,1734,1639,17,False
7485,813,-803,24,True
7486,-2824,-4103,-81,True
7487,830,2350,20,False
7488,-2421,-4554,-53,False
7489,2931,7792,4,True
7490,1005,3479,-13,True
7491,3296,4495,14,False
7492,-9561,-6863,-55,False
7493,-1655,-1264,-72,False
7494,4396,4850,99,True
7495,278,681,38,False
7496,-7568,-7090,-106,False
7497,3186,2741,76,True
7498,-597,-3113,58,False
7499,4751,4094,-9,True
7500,-2521,-3070,-33,False
7501,-4444,-5539,5,True
7502,5672,5706,134,True
7503,-4982,-4819,-42,True
7504,8832,7833,24,True
7505,-69,-63,41,True
7506,-287,-2720,-5,False
7507,-216,-429,17,False
7508,-1236,-1894,-15,True
7509,4888,3081,49,False
7510,557,3199,13,False
7511,-3964,-3757,-75,False
7512,1940,2187,55,True
7513,-1479,-3632,-20,False
7514,-6050,-5146,-46,False
7515,-774,701,-33,True
7516,2632,4870,-20,True
7517,-6046,-5906,-26,True
7518,-471,-3551,0,False
7519,3741,1835,23,True
7520,2012,2089,-22,True
7521,1650,2221,-56,True
7522,1762,2461,-20,True
7523,1517,2233,44,True
7524,9917,8822,70,True
7525,3292,4910,60,True
7526,-1986,-3247,76,True
7527,2631,2854,-7,False
7528,-2021,-1461,-5,True
7529,1079,1282,51,True
7530,3133,3093,58,False
7531,4831,6472,45,True
7532,-3834,-2485,12,False
7533,-13166,-9401,-183,False
7534,5776,3241,77,True
7535,-2305,-3116,-86,True
7536,-10152,-10359,-173,False
7537,-9571,-8349,-73,False
7538,-928,-552,-50,False
7539,-2883,-2959,-67,False
7540,-21,-4909,-35,False
7541,-6620,-4364,-83,False
7542,3630,1997,-25,True
7543,-2792,-5942,-17,False
7544,-836,2219,-4,False
7545,-4880,-5245,-137,True
7546,-7091,-3690,-107,True
7548,-1185,-182,10,True
7550,3788,5931,55,True
7551,3337,3237,49,True
7552,5335,4719,25,True
7553,-1467,-1500,-43,False
7554,8449,3837,33,True
7555,-1957,-1253,-72,False
7556,1048,2242,34,False
7557,-1956,-3173,-8,True
7558,-4607,-3327,-56,False
7559,-210,3670,3,True
7560,7783,2005,-34,True
7561,250,1709,-33,True
